date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202104,30 - 39,not_vaccinated,2,2,1235422,0.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,30 - 39,unknown,4,4,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,40 - 49,fully_vaccinated,0,0,1057,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,40 - 49,partially_vaccinated,0,0,16489,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,40 - 49,not_vaccinated,4,4,1189359,0.34,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,40 - 49,unknown,16,16,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,50 - 59,fully_vaccinated,0,0,1568,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,50 - 59,partially_vaccinated,0,0,25129,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,50 - 59,not_vaccinated,6,6,1278846,0.47,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,50 - 59,unknown,33,33,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,60 - 69,fully_vaccinated,0,0,1931,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,60 - 69,partially_vaccinated,0,0,24332,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,60 - 69,not_vaccinated,10,10,946014,1.06,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,60 - 69,unknown,35,35,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,70 - 79,fully_vaccinated,0,0,3785,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,70 - 79,partially_vaccinated,1,1,77521,1.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,70 - 79,not_vaccinated,11,11,658607,1.67,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,70 - 79,unknown,55,55,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,80+,fully_vaccinated,0,0,5861,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,80+,partially_vaccinated,1,1,113298,0.88,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,80+,not_vaccinated,16,16,340739,4.7,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,80+,unknown,95,95,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202104,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,0 - 9,fully_vaccinated,0,0,12,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,0 - 9,partially_vaccinated,0,0,11,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,0 - 9,not_vaccinated,6,12,880564,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,0 - 9,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,10 - 19,fully_vaccinated,0,0,204,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,10 - 19,partially_vaccinated,0,0,1098,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,10 - 19,not_vaccinated,1,2,852073,0.12,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,10 - 19,unknown,2,3,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,20 - 29,fully_vaccinated,0,0,1480,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,20 - 29,partially_vaccinated,0,0,8197,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,20 - 29,not_vaccinated,3,4,1032940,0.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,20 - 29,unknown,9,11,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,30 - 39,fully_vaccinated,0,0,2103,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,30 - 39,partially_vaccinated,0,0,13225,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,30 - 39,not_vaccinated,8,10,1232912,0.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,30 - 39,unknown,14,18,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,40 - 49,fully_vaccinated,0,0,3090,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,40 - 49,partially_vaccinated,0,0,17980,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,40 - 49,not_vaccinated,7,11,1185835,0.59,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,40 - 49,unknown,17,33,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,50 - 59,fully_vaccinated,0,0,4651,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,50 - 59,partially_vaccinated,0,0,28276,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,50 - 59,not_vaccinated,11,17,1272616,0.86,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,50 - 59,unknown,41,74,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,60 - 69,fully_vaccinated,0,0,4397,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,60 - 69,partially_vaccinated,0,0,29780,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,60 - 69,not_vaccinated,20,30,938100,2.13,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,60 - 69,unknown,57,92,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,70 - 79,fully_vaccinated,0,0,10742,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,70 - 79,partially_vaccinated,2,3,92696,2.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,70 - 79,not_vaccinated,25,36,636475,3.93,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,70 - 79,unknown,64,119,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,80+,fully_vaccinated,0,0,20169,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,80+,partially_vaccinated,5,6,123469,4.05,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,80+,not_vaccinated,37,53,316260,11.7,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,80+,unknown,97,192,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202105,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,0 - 9,fully_vaccinated,0,0,14,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,0 - 9,partially_vaccinated,0,0,13,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,0 - 9,not_vaccinated,4,16,880560,0.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,0 - 9,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,10 - 19,fully_vaccinated,0,0,428,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,10 - 19,partially_vaccinated,0,0,1233,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,10 - 19,not_vaccinated,3,5,851714,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,10 - 19,unknown,0,3,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,20 - 29,fully_vaccinated,0,0,3777,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,20 - 29,partially_vaccinated,0,0,8162,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,20 - 29,not_vaccinated,7,11,1030678,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,20 - 29,unknown,3,14,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,30 - 39,fully_vaccinated,0,0,5822,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,30 - 39,partially_vaccinated,0,0,12945,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,30 - 39,not_vaccinated,0,10,1229473,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,30 - 39,unknown,8,26,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,40 - 49,fully_vaccinated,0,0,7680,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,40 - 49,partially_vaccinated,1,1,18217,5.49,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,40 - 49,not_vaccinated,6,17,1181008,0.51,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,40 - 49,unknown,18,51,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,50 - 59,fully_vaccinated,0,0,10723,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,50 - 59,partially_vaccinated,0,0,30492,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,50 - 59,not_vaccinated,17,34,1264328,1.34,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,50 - 59,unknown,27,101,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,60 - 69,fully_vaccinated,0,0,9205,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,60 - 69,partially_vaccinated,1,1,33089,3.02,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,60 - 69,not_vaccinated,12,42,929983,1.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,60 - 69,unknown,41,133,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,70 - 79,fully_vaccinated,1,1,24548,4.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,70 - 79,partially_vaccinated,0,3,100653,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,70 - 79,not_vaccinated,22,58,614712,3.58,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,70 - 79,unknown,46,165,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,80+,fully_vaccinated,2,2,40961,4.88,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,80+,partially_vaccinated,2,8,131270,1.52,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,80+,not_vaccinated,39,92,287667,13.56,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,80+,unknown,70,262,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202106,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,0 - 9,fully_vaccinated,0,0,17,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,0 - 9,partially_vaccinated,0,0,12,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,0 - 9,not_vaccinated,2,18,880558,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,0 - 9,unknown,1,3,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,10 - 19,fully_vaccinated,0,0,625,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,10 - 19,partially_vaccinated,0,0,1299,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,10 - 19,not_vaccinated,3,8,851451,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,10 - 19,unknown,1,4,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,20 - 29,fully_vaccinated,0,0,5109,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,20 - 29,partially_vaccinated,0,0,8805,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,20 - 29,not_vaccinated,2,13,1028703,0.19,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,20 - 29,unknown,3,17,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,30 - 39,fully_vaccinated,0,0,8028,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,30 - 39,partially_vaccinated,0,0,13591,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,30 - 39,not_vaccinated,4,14,1226621,0.33,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,30 - 39,unknown,5,31,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,40 - 49,fully_vaccinated,0,0,10900,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,40 - 49,partially_vaccinated,0,1,19006,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,40 - 49,not_vaccinated,6,23,1176999,0.51,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,40 - 49,unknown,11,62,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,50 - 59,fully_vaccinated,0,0,16158,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,50 - 59,partially_vaccinated,0,0,32172,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,50 - 59,not_vaccinated,17,51,1257213,1.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,50 - 59,unknown,21,122,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,60 - 69,fully_vaccinated,0,0,15273,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,60 - 69,partially_vaccinated,0,1,34641,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,60 - 69,not_vaccinated,19,61,922363,2.06,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,60 - 69,unknown,29,162,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,70 - 79,fully_vaccinated,2,3,48993,4.08,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,70 - 79,partially_vaccinated,5,8,92279,5.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,70 - 79,not_vaccinated,23,81,598641,3.84,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,70 - 79,unknown,49,214,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,80+,fully_vaccinated,4,6,70338,5.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,80+,partially_vaccinated,5,13,120671,4.14,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,80+,not_vaccinated,33,125,268889,12.27,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,80+,unknown,68,330,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202107,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,0 - 9,fully_vaccinated,0,0,21,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,0 - 9,partially_vaccinated,0,0,10,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,0 - 9,not_vaccinated,2,20,880556,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,0 - 9,unknown,2,5,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,10 - 19,fully_vaccinated,0,0,895,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,10 - 19,partially_vaccinated,0,0,1242,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,10 - 19,not_vaccinated,3,11,851238,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,10 - 19,unknown,1,5,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,20 - 29,fully_vaccinated,0,0,6807,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,20 - 29,partially_vaccinated,0,0,8926,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,20 - 29,not_vaccinated,2,15,1026884,0.19,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,20 - 29,unknown,3,20,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,30 - 39,fully_vaccinated,0,0,10758,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,30 - 39,partially_vaccinated,0,0,13709,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,30 - 39,not_vaccinated,5,19,1223773,0.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,30 - 39,unknown,8,39,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,40 - 49,fully_vaccinated,0,0,14997,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,40 - 49,partially_vaccinated,0,1,18444,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,40 - 49,not_vaccinated,8,31,1173464,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,40 - 49,unknown,6,68,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,50 - 59,fully_vaccinated,0,0,23113,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,50 - 59,partially_vaccinated,0,0,30870,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,50 - 59,not_vaccinated,9,60,1251560,0.72,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,50 - 59,unknown,19,141,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,60 - 69,fully_vaccinated,3,3,23602,12.71,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,60 - 69,partially_vaccinated,1,2,32228,3.1,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,60 - 69,not_vaccinated,24,85,916447,2.62,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,60 - 69,unknown,33,195,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,70 - 79,fully_vaccinated,2,5,77760,2.57,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,70 - 79,partially_vaccinated,2,10,77317,2.59,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,70 - 79,not_vaccinated,15,96,584836,2.56,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,70 - 79,unknown,52,266,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,80+,fully_vaccinated,1,7,107451,0.93,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,80+,partially_vaccinated,3,16,98356,3.05,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,80+,not_vaccinated,31,156,254091,12.2,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,80+,unknown,58,388,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202108,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202109,0 - 9,fully_vaccinated,0,0,23,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202109,0 - 9,partially_vaccinated,0,0,12,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202109,0 - 9,not_vaccinated,2,22,880552,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202109,0 - 9,unknown,0,5,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202109,10 - 19,fully_vaccinated,0,0,1206,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202109,10 - 19,partially_vaccinated,0,0,1189,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202109,10 - 19,not_vaccinated,0,11,850980,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202109,10 - 19,unknown,2,7,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
202109,20 - 29,fully_vaccinated,0,0,8926,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-09_07-48-22
